year,Sundhedsråd_navn,Sundhedsråd_kode,mand,alder_18_34,alder_35_44,alder_45_54,alder_55_64,alder_65_74,alder_75_,enlig,samlev,opr_land_dk,opr_land_vest,opr_land_ikke_vest,dispon_13,socio_arbløs,socio_beskæft,socio_overførsel,socio_pension,socio_stud,socio_øvrige,udd_Grund,udd_Gym,udd_Erhverv,udd_KVU,udd_MVU,udd_LVU,udd_NA,mr,ct,rgt,FP,ryg_pt,incident
2020,Aarhus,5,.46132904,.19552036,.12442767,.17810296,.19722188,.16653261,.13819453,.53418511,.46581489,.8302809,.031833932,.13788517,274968.1508671842,.018190818,.41622323,.20285237,.28963,.058346741,.014694964,.2256837,.075918823,.32010272,.043125849,.19768593,.11499196,.022491029,.10444252,.013828734,.070938006,.0095594609,32324,1696
2020,Vestjylland,6,.47205102,.10904986,.12577043,.20015866,.22429365,.19118814,.14953926,.42033318,.57966679,.91627508,.027277719,.056447186,252195.2354967222,.012540428,.42353696,.20620003,.32711905,.017300298,.01318118,.33444193,.02575212,.42213339,.03829255,.137426,.026728503,.015225484,.1193324,.018978458,.091871604,.009428205,32774,1964
2020,Midt,7,.469632,.11040398,.13582596,.20538186,.21596569,.18601273,.14640979,.44559354,.55440646,.92823046,.024176812,.047592696,258796.9255466392,.01058384,.44241145,.19811843,.32076645,.016429164,.011552297,.29036385,.026667127,.42570558,.043130878,.15650941,.042819589,.014803542,.11977725,.013938849,.098125346,.011517709,28912,1612
2020,Fyn,8,.45953321,.12681301,.12887856,.2041281,.21534541,.1809999,.14383499,.47454995,.52545005,.89539546,.024681121,.079923406,241251.8573116709,.016147513,.41885534,.20456533,.31602991,.029837469,.014549348,.29059494,.039396316,.39961705,.040949252,.16423424,.0463016,.018906612,.077842779,.0084883757,.074314751,.011277629,66326,3668
2020,Trekantsområdet,9,.46352619,.11855554,.13834812,.21314508,.20889667,.17933275,.14172186,.45560414,.54439586,.88754219,.027814569,.08464326,258026.3988132007,.016493814,.45023116,.18650506,.31120831,.020167436,.015219293,.30138698,.030888418,.40339872,.043508682,.1568162,.045707859,.01829314,.082544044,.0088716727,.063301265,.0091215791,40015,2307
2020,Sydvestjylland,10,.47504851,.11855653,.13849139,.20438172,.21740846,.17842692,.14273496,.45119905,.54880095,.91364849,.032665547,.053685978,247611.7387599055,.012072765,.44573835,.20119083,.3100431,.018059805,.012862265,.32392514,.023750782,.42435607,.042304024,.14095858,.027533801,.017171618,.094509691,.0086516002,.074410342,.012895161,30399,2110
2020,Sønderjylland,11,.47504789,.10056868,.12070066,.19532889,.22805096,.193413,.16193777,.44390717,.5560928,.88614178,.050664477,.063193746,231118.9374785001,.012802968,.40440348,.20667215,.34668371,.014475564,.014901317,.33059636,.023842108,.42781985,.037709456,.13335158,.028555788,.018124867,.09120214,.010035581,.072499469,.012407627,32883,1879
2020,Hovedstaden,12,.46487361,.20094028,.14927872,.19353327,.1820678,.15107355,.12310639,.62459987,.37540016,.76246667,.057407681,.18012564,260915.3376144878,.025395464,.4695884,.16610187,.26140183,.048004929,.029360158,.23766726,.084772095,.2749702,.038387869,.18810859,.13971524,.036378734,.080901161,.0091080777,.064841479,.015470338,74659,4515
2020,Hovedstaden Syd og Vest,13,.46880269,.13124473,.15672429,.20960687,.19991042,.15743572,.14507799,.46448144,.53551853,.73751056,.035176013,.22731344,250340.8175323592,.024004005,.46790683,.17108452,.29302803,.021131957,.022686552,.31776983,.046216272,.39700148,.040261384,.12629111,.046216272,.026243676,.085555442,.010724072,.081497684,.011224705,37952,2291
2020,Hovedstaden Nord,14,.45290115,.11072429,.13419367,.20388155,.19891956,.16724689,.18503401,.47581032,.52418965,.8381753,.03997599,.12184874,347170.4629376128,.015706282,.48337334,.12503001,.32983193,.024229692,.021808723,.21618648,.053561423,.34143656,.044437774,.18517406,.13797519,.021228492,.10058023,.01242497,.084733896,.0085634254,49980,3361
2020,Nordsjælland,15,.46561098,.11029702,.12051262,.20252633,.20192231,.18871294,.17602879,.45760131,.54239869,.87591588,.035268784,.088815361,288577.0747417581,.012684156,.45725989,.14493553,.34399539,.020851389,.02022112,.25420836,.042490613,.38026208,.044538986,.17973161,.078914888,.019853463,.10304893,.013603298,.093752459,.011765014,38079,2441
2020,Østsjælland og ørene,16,.46934196,.10813385,.12832561,.21199229,.20733592,.19012848,.15408386,.46540523,.53459477,.90761316,.027028171,.065358646,253834.540386462,.014815755,.43549854,.18578957,.33104748,.016953457,.015831692,.29915127,.031176582,.43103266,.038330477,.14038986,.042627044,.017292103,.10277902,.011513959,.10637712,.013863314,47247,3165
2020,Midt og Vestsjælland,17,.47005981,.11386832,.13058947,.21186045,.21399507,.18820181,.14148489,.48044384,.51955616,.91254753,.020612366,.066840105,247041.3225119964,.014075112,.43136993,.2003869,.31741267,.019122584,.017566096,.31779069,.029528828,.41896248,.038511995,.14279678,.033286639,.019122584,.10377338,.013452516,.11535811,.012340738,44973,3036
2021,Vendsyssel,1,.47519538,.083125904,.10460202,.18581766,.23357452,.2009262,.19195369,.46338639,.53661358,.94720697,.022691751,.030101303,239194.2633874521,.0086830677,.38037628,.21591896,.37204051,.011982634,.010998553,.31340086,.020549927,.42703328,.035426918,.14072359,.026512301,.036353111,.1087699,.012503618,.11693198,.014703329,17275,1056
2021,Limfjorden,2,.47487375,.12334899,.11891689,.19196931,.22171506,.18947764,.15457211,.47529271,.52470726,.93481952,.022358933,.042821549,251371.4901167116,.0084672887,.42285725,.20383233,.32585829,.026085423,.012745033,.29692841,.033670701,.39807281,.037948448,.15126458,.049238164,.032876894,.10833278,.011929175,.1053119,.012833234,45351,2742
2021,Kronjylland,3,.47223836,.096594214,.12526637,.20942307,.21709481,.19489326,.15672827,.45813477,.54186523,.93250418,.021852842,.045642994,257594.7381260851,.0083304271,.42988878,.20783448,.32864505,.013754892,.011468868,.28331202,.028594676,.43271726,.04335697,.14409702,.040605988,.027316052,.12418149,.013948622,.085861519,.011895075,25809,1327
2021,Horsens,4,.46749413,.10378426,.13527937,.21569499,.21500768,.18209752,.14813617,.43486699,.56513304,.91194308,.026966928,.061089996,270971.0008665362,.006347538,.46219778,.19600549,.30823967,.013827121,.013261098,.27181208,.028341554,.41186222,.050295141,.1623676,.046656426,.028664995,.12549527,.013827121,.089997575,.013422819,24734,1519
2021,Aarhus,5,.46083468,.18981075,.12119313,.17376864,.20112169,.1689748,.14513096,.53835064,.46164933,.82989722,.030862264,.1392405,289389.3448848094,.012376238,.4180975,.20823412,.28866398,.058277979,.014350169,.21099135,.065891713,.30821532,.044147138,.20422359,.12861888,.037912019,.11326607,.015634792,.076356687,.012595563,31916,1691
2021,Vestjylland,6,.47069722,.10526153,.11965047,.19511518,.22787625,.19335516,.15874143,.42617181,.57382822,.91613662,.026894337,.056969061,258678.0351980024,.0067313039,.42249736,.21391959,.32918546,.015160872,.012443649,.31226456,.027789786,.42126226,.039832026,.14305565,.027017847,.028777868,.1285432,.021305501,.098252334,.012783301,32386,2131
2021,Midt,7,.46923399,.10436724,.1303544,.20175806,.22003628,.18909585,.15438817,.45071161,.54928839,.92796844,.023964001,.048067532,267262.0589614884,.006278778,.43874705,.20709501,.3226943,.014510953,.010569276,.27169666,.026754569,.42179433,.044370029,.16174829,.045207199,.02842891,.12212223,.01628994,.099693038,.014510953,28668,1671
2021,Fyn,8,.45893794,.12125046,.12350628,.1994269,.21953115,.18313316,.15315205,.47837153,.52162844,.89508903,.024722595,.080188394,250349.4359816765,.0091452263,.41773868,.21415071,.31733936,.027938666,.013641629,.27190283,.038257528,.39399159,.041824169,.17095476,.05116754,.031901598,.085187785,.0094957929,.077429585,.015851725,65608,3783
2021,Trekantsområdet,9,.46331036,.11346376,.13177086,.20939998,.21478148,.18005331,.15053061,.45807976,.54192024,.88678771,.02793844,.085273854,267480.6467002641,.0090781068,.45405623,.1941357,.31109491,.017980184,.013579439,.28262839,.032112859,.39933613,.044862445,.16126841,.048332747,.031459037,.089372829,.0095559023,.067771465,.012146055,39766,2486
2021,Sydvestjylland,10,.4757992,.11400153,.13309604,.1990619,.22148298,.18159741,.15076011,.45653838,.54346162,.9129104,.032866504,.054223079,258073.8179900825,.0075845779,.44203454,.21107082,.3104687,.016898973,.011909118,.30361599,.024516815,.42410433,.043578058,.14646885,.029007684,.028708294,.10059546,.009613785,.077808455,.014237717,30061,2060
2021,Sønderjylland,11,.47336951,.093484156,.11730982,.18964987,.23280114,.19445814,.17229688,.44723216,.55276787,.88629639,.05045617,.063247442,238734.9200404646,.0063802246,.40429664,.21292073,.34915546,.012976205,.014147454,.31312415,.025120208,.42540994,.039421774,.13737518,.028818889,.030729873,.10510418,.01211318,.072617434,.014794723,32444,1981
2021,Hovedstaden,12,.46403998,.19712484,.14165574,.19203255,.1893021,.15043414,.12945063,.62745738,.37254259,.76008904,.057762668,.18214832,275888.0689430475,.019003931,.47489351,.17141765,.26010266,.046758957,.027659459,.22291394,.077189818,.26598677,.038335517,.1932749,.1541339,.048165139,.085749783,.0089968331,.068670817,.014839996,73248,4760
2021,Hovedstaden Syd og Vest,13,.46958917,.1264042,.15058307,.20921151,.20645662,.15644057,.15090403,.46790415,.53209585,.73165184,.035225205,.23312293,259397.179111405,.019712208,.46809137,.18048571,.2900396,.020514604,.021022787,.29956135,.046913449,.38967049,.041564137,.13137905,.048758961,.042152561,.09602011,.010671874,.088691562,.013667487,37388,2443
2021,Hovedstaden Nord,14,.45266706,.1075546,.12917106,.19968337,.20662498,.16649753,.19046846,.4793984,.52060163,.83502477,.039823011,.12515223,363916.4604989676,.010919867,.48542663,.13095722,.32757571,.024234798,.020784281,.19818138,.056223106,.33230495,.044410165,.18793131,.14299342,.037955672,.10420557,.012442153,.089145087,.0096614435,49268,3516
2021,Nordsjælland,15,.46526989,.10729478,.11445481,.19746889,.20861846,.18594943,.18621364,.46223149,.53776848,.87518823,.03537742,.089434333,298539.9257060988,.008771698,.45824197,.15115327,.34354937,.018785173,.019419271,.2318159,.046474148,.37633756,.045047425,.18317525,.081323154,.035826575,.11236756,.015007001,.10248619,.013818067,37849,2729
2021,Østsjælland og ørene,16,.46855387,.103689,.12264635,.20686564,.21529824,.18758807,.16391273,.469237,.53076297,.90679306,.02685624,.066350713,263166.0087255332,.0099696852,.43516502,.1936937,.32942659,.016587678,.015071944,.27748603,.033495583,.4262414,.039302334,.14467785,.045002349,.033794459,.10701934,.012446095,.10667777,.015883181,46842,3402
2021,Midt og Vestsjælland,17,.47081035,.11003374,.12308139,.20932104,.21863759,.18769409,.15123215,.48564535,.51435465,.91215175,.021023706,.066824548,257688.1547670049,.010031502,.43037155,.20903058,.31645033,.017739449,.016331911,.29741505,.03074242,.41732389,.040148351,.14578074,.035568267,.033021294,.11213388,.015170134,.11825555,.015773363,44759,3274
2022,Vendsyssel,1,.47451928,.077857733,.10109708,.17783414,.23781998,.20591012,.19948095,.46378437,.53621566,.947505,.023003422,.029491566,240571.6153997827,.0041878023,.37566355,.22761591,.37141678,.010911879,.010145099,.30576855,.020290198,.43028194,.036333609,.14315206,.027132241,.037041407,.11177304,.012799339,.11218592,.019287484,16954,1166
2022,Limfjorden,2,.47464028,.12058719,.11442041,.1840647,.22638306,.1921977,.16234694,.47814819,.52185184,.93439984,.022432746,.043167397,252534.474070315,.0043122708,.42115024,.21440701,.32317454,.024823487,.012020735,.2912682,.032978818,.39722049,.038855124,.15403521,.050719455,.034922693,.10208687,.01311556,.096568055,.016779874,44756,2720
2022,Kronjylland,3,.47119454,.091236874,.12070858,.20430318,.22389872,.1932513,.16660134,.46100485,.53899515,.93106288,.023044365,.045892771,255816.9428174666,.0045461673,.42585045,.2161389,.32838219,.012619533,.012345195,.27625802,.028374353,.43313998,.043815646,.14622198,.042287193,.029902807,.10808904,.013129017,.093274809,.013912839,25516,1437
2022,Horsens,4,.46637648,.10080957,.12993775,.20943005,.21996664,.18253936,.15731663,.43602782,.56397218,.91119158,.027338188,.06147024,270474.1479172772,.0032545461,.4564501,.20637891,.30816483,.013425003,.01224523,.26544893,.028314551,.41182214,.051503193,.16402912,.0476791,.031202961,.1081323,.01269273,.0747732,.015174322,24581,1453
2022,Aarhus,5,.46125156,.18613918,.11862029,.16800025,.20459689,.16857406,.1540693,.54247826,.45752177,.82833368,.030220918,.14144538,279870.5045745026,.0060250564,.42232779,.21256654,.28805509,.056552649,.014345373,.20625459,.06697695,.3055883,.044406898,.20478816,.13153113,.040453952,.09263923,.01418598,.077528767,.013835315,31369,1688
2022,Vestjylland,6,.4709481,.10045806,.11504675,.18974712,.23335634,.19432767,.16706407,.42950368,.57049632,.91526008,.027577335,.057162579,259784.1644755847,.0029804856,.41899353,.22488549,.32732007,.013772981,.01198469,.3057037,.027232226,.42266425,.041193448,.14547907,.02779695,.029930351,.1078622,.019482965,.092300937,.016063249,31874,2013
2022,Midt,7,.46838209,.099753261,.12442721,.19612266,.22685936,.18861474,.16422278,.45562214,.54437786,.92841029,.023369757,.048219949,266646.2251692539,.0029608742,.43757489,.21258372,.32210082,.013605922,.011138527,.26654917,.027634826,.42030314,.04518858,.16401128,.04659852,.029714487,.10666197,.014557632,.10507578,.01646105,28370,1608
2022,Fyn,8,.45880282,.11575031,.11817368,.1942395,.22484796,.18499367,.16199487,.48224926,.51775074,.89496189,.024665823,.080372304,250197.6356251551,.0049547744,.41759023,.22101997,.31622574,.02565369,.014463001,.26656994,.037677892,.3910104,.042493749,.17429692,.052495908,.03545519,.084169418,.0078257648,.075355783,.017750749,64786,3750
2022,Trekantsområdet,9,.46190259,.10971041,.12649351,.20438437,.22038275,.17937425,.15965472,.46167478,.53832525,.8855812,.027364317,.087054476,267184.7966130262,.0054678009,.45489064,.20084043,.30908263,.015390847,.014226408,.27799717,.032173958,.39801031,.045261238,.16454031,.049513973,.032503039,.091838799,.0092395702,.073941879,.014251721,39504,2649
2022,Sydvestjylland,10,.47441137,.10711752,.12796001,.1957234,.22632842,.18143432,.16143633,.45900753,.54099244,.91335338,.032766949,.053879675,256010.6372822109,.0027699894,.43830016,.22271392,.30895516,.015741648,.011519102,.2973685,.024355639,.42438266,.044083372,.14795798,.030199641,.031652197,.10096949,.0088504544,.079822987,.01699152,29603,2241
2022,Sønderjylland,11,.4732112,.08727102,.11291686,.18302803,.23444496,.19780804,.18453108,.45044622,.54955375,.88598716,.050759356,.063253485,241622.2732795003,.0031626741,.39749491,.22420542,.35049319,.010364803,.014122436,.30721778,.025050884,.42480037,.039768279,.1390011,.029340848,.034820728,.094723657,.010677939,.072960705,.01719117,31935,1854
2022,Hovedstaden,12,.46369356,.19168182,.13543968,.18884385,.1960576,.15264924,.13532783,.62942821,.37057179,.7587446,.056815322,.18444009,273105.8856572784,.009814064,.48260871,.17549279,.25871661,.04623235,.026939746,.21795051,.078736193,.26275688,.038948692,.19333147,.15666154,.051614705,.076555289,.0091569973,.071242832,.014064029,71530,4641
2022,Hovedstaden Syd og Vest,13,.46902966,.1219771,.14705803,.20491825,.21147412,.15614374,.15842877,.47030821,.52969182,.72478986,.036152445,.23905769,260258.2396090579,.0095481621,.47395337,.19128968,.28644487,.018661082,.019939611,.29479611,.04643508,.38725823,.041973829,.13459916,.051630806,.043306764,.085226193,.010473056,.086178288,.017355349,36761,2483
2022,Hovedstaden Nord,14,.45334187,.10368473,.12539244,.19367564,.21488763,.1648009,.19755866,.48118392,.51881611,.8321836,.039697621,.1281188,357921.7803037748,.0054320884,.48868144,.13596745,.32522306,.022347985,.022162095,.19334517,.055415563,.32887888,.044737276,.19074273,.14645985,.040420521,.096063286,.012578486,.089102775,.011649041,48416,3252
2022,Nordsjælland,15,.4647921,.10523646,.10956234,.19060589,.21541296,.18163368,.19754867,.46439156,.53560841,.8746562,.03570189,.089641914,299530.9090356482,.0043792892,.45910439,.15712035,.34161127,.017463751,.02024086,.22636119,.047371093,.37453604,.045849022,.18478464,.083793961,.037304066,.10037651,.014873561,.10678523,.014926967,37449,2575
2022,Østsjælland og ørene,16,.4674218,.099741101,.11909385,.20056094,.2237972,.18433657,.17247033,.47357064,.52642936,.90591156,.027141316,.06694714,267541.4492972687,.004919094,.43523192,.20241639,.32597628,.015555556,.015857605,.27167207,.033009708,.42571735,.039827399,.14774542,.046968717,.035059333,.10748652,.012427185,.11186624,.016483279,46350,3418
2022,Midt og Vestsjælland,17,.47028232,.10507002,.11927597,.20241794,.22661984,.18542032,.16119592,.48831555,.51168448,.91127473,.021162592,.067562699,257615.0317462538,.0047278129,.43124411,.21975325,.31381422,.014363546,.015984511,.28992751,.030415596,.41784862,.040569138,.14840831,.036809403,.036021434,.10880724,.013980819,.11182404,.016007025,44418,3205
